order_detail_id,order_id,product_id,quantity,discount_pct,shipping_cost
1606,1455,13,7,0.0,230.91
1607,1456,11,5,0.0,163.98
1608,1456,22,2,0.0,130.39
1609,1457,38,6,20.0,77.59
1610,1458,31,4,0.0,211.48
1611,1459,34,8,20.0,42.0
1612,1459,16,8,10.0,48.71
1613,1459,5,1,0.0,106.8
1614,1460,5,7,0.0,43.42
1615,1460,9,1,10.0,32.01
1616,1460,4,7,5.0,42.04
1617,1460,29,7,0.0,218.85
1618,1460,42,1,5.0,108.3
1619,1460,20,7,10.0,162.42
1620,1461,42,8,10.0,95.48
1621,1461,44,4,0.0,43.62
1622,1461,2,2,10.0,201.57
1623,1462,37,5,0.0,116.83
1624,1462,9,8,0.0,75.93
1625,1463,4,3,0.0,154.44
1626,1464,42,3,0.0,127.99
1627,1464,23,6,0.0,104.83
1628,1464,20,1,10.0,154.88
1629,1464,38,3,0.0,74.6
1630,1464,35,1,5.0,99.08
1631,1465,41,2,0.0,63.55
1632,1465,13,8,15.0,179.12
1633,1466,39,6,10.0,88.92
1634,1466,22,6,0.0,44.12
1635,1466,38,1,5.0,70.46
1636,1466,37,1,15.0,71.3
1637,1467,30,4,0.0,130.57
1638,1467,40,6,20.0,190.22
1639,1468,26,1,0.0,22.28
1640,1468,12,6,0.0,147.58
1641,1469,19,4,15.0,154.71
1642,1469,29,6,0.0,244.32
1643,1470,13,3,0.0,223.64
1644,1470,19,3,0.0,214.93
1645,1471,12,1,0.0,213.86
1646,1471,13,2,0.0,211.23
1647,1472,25,2,0.0,235.31
1648,1472,42,5,5.0,75.23
1649,1473,43,7,15.0,35.04
1650,1473,11,3,0.0,202.83
1651,1473,34,4,10.0,106.98
1652,1474,21,4,0.0,195.51
1653,1474,39,4,20.0,143.16
1654,1474,28,3,0.0,76.85
1655,1475,18,2,20.0,128.25
1656,1475,9,2,0.0,136.98
1657,1475,33,6,5.0,139.35
1658,1475,38,3,0.0,183.87
1659,1475,32,8,15.0,239.82
1660,1475,14,8,0.0,153.67
1661,1476,38,8,20.0,73.91
1662,1476,42,4,0.0,117.76
1663,1476,3,7,10.0,56.16
1664,1476,14,6,0.0,146.63
1665,1476,15,3,20.0,39.33
1666,1476,13,8,10.0,100.86
1667,1477,3,7,5.0,127.54
1668,1477,30,7,0.0,205.04
1669,1477,33,6,0.0,107.95
1670,1477,40,3,5.0,73.77
1671,1477,22,2,0.0,227.34
1672,1478,33,2,20.0,83.58
1673,1478,35,4,0.0,47.28
1674,1478,42,6,0.0,145.59
1675,1479,13,5,0.0,191.4
1676,1479,44,5,0.0,182.3
1677,1479,22,3,20.0,193.05
1678,1480,35,7,5.0,209.03
1679,1480,17,1,5.0,170.44
1680,1480,1,3,20.0,111.43
1681,1480,20,4,15.0,192.3
1682,1480,19,8,0.0,138.64
1683,1480,23,8,15.0,207.31
1684,1481,6,7,20.0,236.64
1685,1481,21,7,0.0,120.9
1686,1481,13,1,0.0,51.96
1687,1482,20,8,20.0,171.54
1688,1482,1,6,0.0,71.86
1689,1483,44,6,10.0,25.35
1690,1483,26,1,0.0,55.35
1691,1483,35,6,10.0,164.86
1692,1483,20,7,5.0,66.97
1693,1484,5,8,0.0,95.63
1694,1484,35,8,15.0,225.79
1695,1484,25,2,0.0,43.99
1696,1484,13,3,0.0,210.09
1697,1485,32,7,0.0,67.36
1698,1485,2,5,15.0,140.61
1699,1485,12,8,0.0,104.79
1700,1485,13,1,0.0,95.16
1701,1485,5,7,5.0,56.12
1702,1486,9,7,5.0,190.92
1703,1487,14,8,0.0,158.85
1704,1487,9,5,10.0,66.68
1705,1487,20,8,0.0,66.39
1706,1487,28,3,5.0,34.71
1707,1488,39,8,5.0,126.42
1708,1488,16,1,15.0,40.95
1709,1488,34,8,0.0,181.07
1710,1488,22,5,5.0,161.0
1711,1489,27,3,10.0,188.65
1712,1489,16,8,5.0,229.49
1713,1490,37,7,15.0,237.51
1714,1490,7,4,20.0,56.32
1715,1491,35,2,0.0,37.6
1716,1491,19,2,10.0,196.3
1717,1491,5,6,5.0,123.72
1718,1491,14,5,0.0,136.39
1719,1491,32,8,0.0,36.83
1720,1491,27,8,5.0,99.04
1721,1492,13,5,0.0,183.09
1722,1492,26,3,0.0,174.17
1723,1492,3,8,5.0,126.11
1724,1492,1,2,10.0,171.12
1725,1493,29,1,10.0,43.12
1726,1493,9,5,0.0,142.97
1727,1493,31,7,0.0,37.84
1728,1493,18,1,15.0,82.85
1729,1493,11,8,0.0,60.93
1730,1493,40,1,15.0,142.43
1731,1494,4,2,5.0,178.78
1732,1494,41,8,0.0,157.59
1733,1494,34,1,20.0,106.8
1734,1494,42,4,0.0,106.17
1735,1495,13,1,5.0,26.43
1736,1495,6,1,0.0,208.72
1737,1496,43,1,5.0,137.88
1738,1496,5,6,0.0,149.27
1739,1496,15,4,10.0,67.64
1740,1496,7,7,5.0,47.78
1741,1496,11,4,0.0,102.01
1742,1496,40,3,0.0,112.49
1743,1497,1,8,0.0,35.18
1744,1497,25,5,15.0,163.5
1745,1497,14,1,0.0,223.66
1746,1498,20,3,0.0,240.58
1747,1498,39,6,15.0,180.15
1748,1498,32,3,0.0,60.33
1749,1498,7,6,20.0,173.27
1750,1499,22,1,10.0,229.78
1751,1500,25,1,0.0,24.88
1752,1500,33,2,0.0,74.37
1753,1500,41,7,20.0,76.02
1754,1500,15,2,0.0,51.64
